timestamp,sensor_id,temperature,humidity
2023-11-25T00:00:00.096258+02:00,DHT22_01,26.9,38.5
2023-11-25T00:00:02.150957+02:00,DHT22_01,26.9,38.4
2023-11-25T00:00:04.295235+02:00,DHT22_01,26.9,38.4
2023-11-25T00:00:06.446092+02:00,DHT22_01,26.9,38.4
2023-11-25T00:00:08.495742+02:00,DHT22_01,26.9,38.4
2023-11-25T00:00:10.644609+02:00,DHT22_01,26.9,38.4
2023-11-25T00:00:12.769994+02:00,DHT22_01,26.9,38.3
2023-11-25T00:00:14.804111+02:00,DHT22_01,26.9,38.3
2023-11-25T00:00:16.891085+02:00,DHT22_01,26.9,38.2
2023-11-25T00:00:19.041643+02:00,DHT22_01,26.9,38.2
2023-11-25T00:00:21.191819+02:00,DHT22_01,26.9,38.2
2023-11-25T00:00:23.337370+02:00,DHT22_01,26.9,38.2
2023-11-25T00:00:25.368290+02:00,DHT22_01,26.9,38.2
2023-11-25T00:00:27.394408+02:00,DHT22_01,26.9,38.2
2023-11-25T00:00:29.430631+02:00,DHT22_01,26.9,38.2
2023-11-25T00:00:31.456733+02:00,DHT22_01,26.9,38.2
2023-11-25T00:00:33.493256+02:00,DHT22_01,26.9,38.2
2023-11-25T00:00:35.530058+02:00,DHT22_01,26.9,38.2
2023-11-25T00:00:37.565790+02:00,DHT22_01,26.9,38.3
2023-11-25T00:00:39.604769+02:00,DHT22_01,26.9,38.2
2023-11-25T00:00:41.640720+02:00,DHT22_01,26.9,38.2
2023-11-25T00:00:43.720781+02:00,DHT22_01,26.9,38.2
2023-11-25T00:00:45.874983+02:00,DHT22_01,26.9,38.2
2023-11-25T00:00:48.019894+02:00,DHT22_01,26.9,38.3
2023-11-25T00:00:50.185498+02:00,DHT22_01,26.9,38.3
2023-11-25T00:00:52.322521+02:00,DHT22_01,26.9,38.3
2023-11-25T00:00:54.472977+02:00,DHT22_01,26.9,38.3
2023-11-25T00:00:56.623433+02:00,DHT22_01,26.9,38.3
2023-11-25T00:00:58.773197+02:00,DHT22_01,26.9,38.2
2023-11-25T00:01:00.821845+02:00,DHT22_01,26.9,38.2
2023-11-25T00:01:02.972047+02:00,DHT22_01,26.9,38.2
2023-11-25T00:01:05.122557+02:00,DHT22_01,26.9,38.2
2023-11-25T00:01:07.270361+02:00,DHT22_01,26.9,38.2
2023-11-25T00:01:09.423783+02:00,DHT22_01,26.9,38.2
2023-11-25T00:01:11.475681+02:00,DHT22_01,26.9,38.2
2023-11-25T00:01:13.516626+02:00,DHT22_01,26.9,38.2
2023-11-25T00:01:15.551887+02:00,DHT22_01,26.9,38.2
2023-11-25T00:01:17.587567+02:00,DHT22_01,26.9,38.2
2023-11-25T00:01:19.613801+02:00,DHT22_01,26.9,38.2
2023-11-25T00:01:21.641330+02:00,DHT22_01,26.9,38.3
2023-11-25T00:01:23.677649+02:00,DHT22_01,26.9,38.3
2023-11-25T00:01:25.712938+02:00,DHT22_01,26.9,38.3
2023-11-25T00:01:27.739036+02:00,DHT22_01,26.9,38.3
2023-11-25T00:01:29.765060+02:00,DHT22_01,26.9,38.3
2023-11-25T00:01:31.791143+02:00,DHT22_01,26.9,38.3
2023-11-25T00:01:33.818348+02:00,DHT22_01,26.8,38.3
2023-11-25T00:01:35.946044+02:00,DHT22_01,26.9,38.3
2023-11-25T00:01:38.075116+02:00,DHT22_01,26.9,38.3
2023-11-25T00:01:40.107334+02:00,DHT22_01,26.9,38.3
2023-11-25T00:01:42.196653+02:00,DHT22_01,26.9,38.2
2023-11-25T00:01:44.346711+02:00,DHT22_01,26.9,38.1
2023-11-25T00:01:46.492076+02:00,DHT22_01,26.9,38.1
2023-11-25T00:01:48.644077+02:00,DHT22_01,26.8,38.1
2023-11-25T00:01:50.792757+02:00,DHT22_01,26.9,38.2
2023-11-25T00:01:52.941887+02:00,DHT22_01,26.8,38.1
2023-11-25T00:01:54.996504+02:00,DHT22_01,26.9,38.2
2023-11-25T00:01:57.029408+02:00,DHT22_01,26.9,38.2
2023-11-25T00:01:59.089115+02:00,DHT22_01,26.9,38.2
2023-11-25T00:02:01.120689+02:00,DHT22_01,26.8,38.3
2023-11-25T00:02:03.286765+02:00,DHT22_01,26.9,38.4
2023-11-25T00:02:05.411148+02:00,DHT22_01,26.8,38.4
2023-11-25T00:02:07.510316+02:00,DHT22_01,26.8,38.4
2023-11-25T00:02:09.766654+02:00,DHT22_01,26.9,38.5
2023-11-25T00:02:11.891051+02:00,DHT22_01,26.8,38.5
2023-11-25T00:02:13.918022+02:00,DHT22_01,26.8,38.5
2023-11-25T00:02:15.944079+02:00,DHT22_01,26.8,38.5
2023-11-25T00:02:17.969903+02:00,DHT22_01,26.8,38.4
2023-11-25T00:02:19.996303+02:00,DHT22_01,26.8,38.3
2023-11-25T00:02:22.129736+02:00,DHT22_01,26.8,38.2
2023-11-25T00:02:24.280178+02:00,DHT22_01,26.9,38.2
2023-11-25T00:02:26.306300+02:00,DHT22_01,26.8,38.2
2023-11-25T00:02:28.374538+02:00,DHT22_01,26.8,38.1
2023-11-25T00:02:30.525725+02:00,DHT22_01,26.8,38.1
2023-11-25T00:02:32.676229+02:00,DHT22_01,26.8,38.1
